,optimum,Availability,dataset,theta
13359,0,n-shot,sqlstorm,0.0
13360,8,n-shot,sqlstorm,0.0
13361,8,n-shot,sqlstorm,0.0
13362,54,n-shot,sqlstorm,0.0
13363,34,n-shot,sqlstorm,0.0
13364,0,n-shot,sqlstorm,0.0
13365,32,n-shot,sqlstorm,0.0
13366,8,n-shot,sqlstorm,0.0
13367,30,n-shot,sqlstorm,0.0
13368,8,n-shot,sqlstorm,0.0
13369,0,n-shot,sqlstorm,0.0
13370,54,n-shot,sqlstorm,0.0
13371,0,n-shot,sqlstorm,0.0
13372,32,n-shot,sqlstorm,0.0
13373,35,n-shot,sqlstorm,0.0
13374,34,n-shot,sqlstorm,0.0
13375,30,n-shot,sqlstorm,0.0
13376,34,n-shot,sqlstorm,0.0
13377,0,n-shot,sqlstorm,0.0
13378,0,n-shot,sqlstorm,0.0
13379,34,n-shot,sqlstorm,0.0
13380,5,n-shot,sqlstorm,0.0
13381,2,n-shot,sqlstorm,0.0
13382,8,n-shot,sqlstorm,0.0
13383,54,n-shot,sqlstorm,0.0
13384,30,n-shot,sqlstorm,0.0
13385,0,n-shot,sqlstorm,0.0
13386,8,n-shot,sqlstorm,0.0
13387,35,n-shot,sqlstorm,0.0
13388,32,n-shot,sqlstorm,0.0
13389,32,n-shot,sqlstorm,0.0
13390,16,n-shot,sqlstorm,0.0
13391,0,n-shot,sqlstorm,0.0
13392,0,n-shot,sqlstorm,0.0
13393,8,n-shot,sqlstorm,0.0
13394,30,n-shot,sqlstorm,0.0
13395,48,n-shot,sqlstorm,0.0
13396,0,n-shot,sqlstorm,0.0
13397,41,n-shot,sqlstorm,0.0
13398,32,n-shot,sqlstorm,0.0
13399,8,n-shot,sqlstorm,0.0
13400,2,n-shot,sqlstorm,0.0
13401,0,n-shot,sqlstorm,0.0
13402,30,n-shot,sqlstorm,0.0
13403,41,n-shot,sqlstorm,0.0
13404,35,n-shot,sqlstorm,0.0
13405,25,n-shot,sqlstorm,0.0
13406,32,n-shot,sqlstorm,0.0
13407,8,n-shot,sqlstorm,0.0
13408,0,n-shot,sqlstorm,0.0
13409,30,n-shot,sqlstorm,0.0
13410,8,n-shot,sqlstorm,0.0
13411,54,n-shot,sqlstorm,0.0
13412,25,n-shot,sqlstorm,0.0
13413,32,n-shot,sqlstorm,0.0
13414,36,n-shot,sqlstorm,0.0
13415,35,n-shot,sqlstorm,0.0
13416,35,n-shot,sqlstorm,0.0
13417,0,n-shot,sqlstorm,0.0
13418,25,n-shot,sqlstorm,0.0
13419,0,n-shot,sqlstorm,0.0
13420,0,n-shot,sqlstorm,0.0
13421,0,n-shot,sqlstorm,0.0
13422,32,n-shot,sqlstorm,0.0
13423,0,n-shot,sqlstorm,0.0
13424,54,n-shot,sqlstorm,0.0
13425,8,n-shot,sqlstorm,0.0
13426,0,n-shot,sqlstorm,0.0
13427,0,n-shot,sqlstorm,0.0
13428,41,n-shot,sqlstorm,0.0
13429,41,n-shot,sqlstorm,0.0
13430,35,n-shot,sqlstorm,0.0
13431,8,n-shot,sqlstorm,0.0
13432,54,n-shot,sqlstorm,0.0
13433,0,n-shot,sqlstorm,0.0
13434,0,n-shot,sqlstorm,0.0
13435,0,n-shot,sqlstorm,0.0
13436,2,n-shot,sqlstorm,0.0
13437,0,n-shot,sqlstorm,0.0
13438,32,n-shot,sqlstorm,0.0
13439,0,n-shot,sqlstorm,0.0
13440,0,n-shot,sqlstorm,0.0
13441,41,n-shot,sqlstorm,0.0
13442,0,n-shot,sqlstorm,0.0
13443,0,n-shot,sqlstorm,0.0
13444,32,n-shot,sqlstorm,0.0
13445,8,n-shot,sqlstorm,0.0
13446,8,n-shot,sqlstorm,0.0
13447,41,n-shot,sqlstorm,0.0
13448,0,n-shot,sqlstorm,0.0
13449,0,n-shot,sqlstorm,0.0
13450,41,n-shot,sqlstorm,0.0
13451,32,n-shot,sqlstorm,0.0
13452,2,n-shot,sqlstorm,0.0
13453,8,n-shot,sqlstorm,0.0
13454,54,n-shot,sqlstorm,0.0
13455,8,n-shot,sqlstorm,0.0
13456,0,n-shot,sqlstorm,0.0
13457,0,n-shot,sqlstorm,0.0
13458,41,n-shot,sqlstorm,0.0
13459,0,n-shot,sqlstorm,0.0
13460,35,n-shot,sqlstorm,0.0
13461,27,n-shot,sqlstorm,0.0
13462,38,n-shot,sqlstorm,0.0
13463,31,n-shot,sqlstorm,0.0
13464,3,n-shot,sqlstorm,0.0
13465,54,n-shot,sqlstorm,0.0
13466,8,n-shot,sqlstorm,0.0
13467,0,n-shot,sqlstorm,0.0
13468,0,n-shot,sqlstorm,0.0
13469,31,n-shot,sqlstorm,0.0
13470,0,n-shot,sqlstorm,0.0
13471,32,n-shot,sqlstorm,0.0
13472,41,n-shot,sqlstorm,0.0
13473,0,n-shot,sqlstorm,0.0
13474,54,n-shot,sqlstorm,0.0
13475,0,n-shot,sqlstorm,0.0
13476,41,n-shot,sqlstorm,0.0
13477,41,n-shot,sqlstorm,0.0
13478,32,n-shot,sqlstorm,0.0
13479,8,n-shot,sqlstorm,0.0
13480,0,n-shot,sqlstorm,0.0
13481,53,n-shot,sqlstorm,0.0
13482,41,n-shot,sqlstorm,0.0
13483,32,n-shot,sqlstorm,0.0
13484,32,n-shot,sqlstorm,0.0
13485,0,n-shot,sqlstorm,0.0
13486,8,n-shot,sqlstorm,0.0
13487,54,n-shot,sqlstorm,0.0
13488,32,n-shot,sqlstorm,0.0
13489,32,n-shot,sqlstorm,0.0
13490,0,n-shot,sqlstorm,0.0
13491,2,n-shot,sqlstorm,0.0
13492,8,n-shot,sqlstorm,0.0
13493,8,n-shot,sqlstorm,0.0
13494,0,n-shot,sqlstorm,0.0
13495,54,n-shot,sqlstorm,0.0
13496,0,n-shot,sqlstorm,0.0
13497,25,n-shot,sqlstorm,0.0
13498,32,n-shot,sqlstorm,0.0
13499,0,n-shot,sqlstorm,0.0
13500,35,n-shot,sqlstorm,0.0
13501,25,n-shot,sqlstorm,0.0
13502,14,n-shot,sqlstorm,0.0
13503,8,n-shot,sqlstorm,0.0
13504,0,n-shot,sqlstorm,0.0
13505,0,n-shot,sqlstorm,0.0
13506,0,n-shot,sqlstorm,0.0
13507,30,n-shot,sqlstorm,0.0
13508,2,n-shot,sqlstorm,0.0
13509,25,n-shot,sqlstorm,0.0
13510,0,n-shot,sqlstorm,0.0
13511,8,n-shot,sqlstorm,0.0
13512,0,n-shot,sqlstorm,0.0
13513,8,n-shot,sqlstorm,0.0
13514,30,n-shot,sqlstorm,0.0
13515,0,n-shot,sqlstorm,0.0
13516,0,n-shot,sqlstorm,0.0
13517,41,n-shot,sqlstorm,0.0
13518,2,n-shot,sqlstorm,0.0
13519,34,n-shot,sqlstorm,0.0
13520,35,n-shot,sqlstorm,0.0
13521,0,n-shot,sqlstorm,0.0
13522,0,n-shot,sqlstorm,0.0
13523,24,n-shot,sqlstorm,0.0
13524,0,n-shot,sqlstorm,0.0
13525,0,n-shot,sqlstorm,0.0
13526,0,n-shot,sqlstorm,0.0
13527,41,n-shot,sqlstorm,0.0
13528,53,n-shot,sqlstorm,0.0
13529,35,n-shot,sqlstorm,0.0
13530,41,n-shot,sqlstorm,0.0
13531,4,n-shot,sqlstorm,0.0
13532,8,n-shot,sqlstorm,0.0
13533,30,n-shot,sqlstorm,0.0
13534,41,n-shot,sqlstorm,0.0
13535,0,n-shot,sqlstorm,0.0
13536,54,n-shot,sqlstorm,0.0
13537,0,n-shot,sqlstorm,0.0
13538,0,n-shot,sqlstorm,0.0
13539,0,n-shot,sqlstorm,0.0
13540,40,n-shot,sqlstorm,0.0
13541,25,n-shot,sqlstorm,0.0
13542,0,n-shot,sqlstorm,0.0
13543,0,n-shot,sqlstorm,0.0
13544,41,n-shot,sqlstorm,0.0
13545,0,n-shot,sqlstorm,0.0
13546,54,n-shot,sqlstorm,0.0
13547,33,n-shot,sqlstorm,0.0
13548,0,n-shot,sqlstorm,0.0
13549,0,n-shot,sqlstorm,0.0
13550,0,n-shot,sqlstorm,0.0
13551,31,n-shot,sqlstorm,0.0
13552,41,n-shot,sqlstorm,0.0
13553,53,n-shot,sqlstorm,0.0
13554,34,n-shot,sqlstorm,0.0
13555,32,n-shot,sqlstorm,0.0
13556,8,n-shot,sqlstorm,0.0
13557,0,n-shot,sqlstorm,0.0
13558,0,n-shot,sqlstorm,0.0
13559,0,n-shot,sqlstorm,0.0
13560,41,n-shot,sqlstorm,0.0
13561,32,n-shot,sqlstorm,0.0
13562,0,n-shot,sqlstorm,0.0
13563,0,n-shot,sqlstorm,0.0
13564,0,n-shot,sqlstorm,0.0
13565,8,n-shot,sqlstorm,0.0
13566,54,n-shot,sqlstorm,0.0
13567,0,n-shot,sqlstorm,0.0
13568,30,n-shot,sqlstorm,0.0
13569,0,n-shot,sqlstorm,0.0
13570,32,n-shot,sqlstorm,0.0
13571,0,n-shot,sqlstorm,0.0
13572,8,n-shot,sqlstorm,0.0
13573,54,n-shot,sqlstorm,0.0
13574,0,n-shot,sqlstorm,0.0
13575,54,n-shot,sqlstorm,0.0
13576,0,n-shot,sqlstorm,0.0
13577,32,n-shot,sqlstorm,0.0
13578,35,n-shot,sqlstorm,0.0
13579,0,n-shot,sqlstorm,0.0
13580,34,n-shot,sqlstorm,0.0
13581,8,n-shot,sqlstorm,0.0
13582,0,n-shot,sqlstorm,0.0
13583,2,n-shot,sqlstorm,0.0
13584,41,n-shot,sqlstorm,0.0
13585,30,n-shot,sqlstorm,0.0
13586,32,n-shot,sqlstorm,0.0
13587,25,n-shot,sqlstorm,0.0
13588,32,n-shot,sqlstorm,0.0
13589,8,n-shot,sqlstorm,0.0
13590,0,n-shot,sqlstorm,0.0
13591,54,n-shot,sqlstorm,0.0
13592,0,n-shot,sqlstorm,0.0
13593,0,n-shot,sqlstorm,0.0
13594,0,n-shot,sqlstorm,0.0
13595,48,n-shot,sqlstorm,0.0
13596,0,n-shot,sqlstorm,0.0
13597,25,n-shot,sqlstorm,0.0
13598,28,n-shot,sqlstorm,0.0
13599,44,n-shot,sqlstorm,0.0
13600,34,n-shot,sqlstorm,0.0
13601,0,n-shot,sqlstorm,0.0
13602,0,n-shot,sqlstorm,0.0
13603,8,n-shot,sqlstorm,0.0
13604,0,n-shot,sqlstorm,0.0
13605,48,n-shot,sqlstorm,0.0
13606,0,n-shot,sqlstorm,0.0
13607,8,n-shot,sqlstorm,0.0
13608,0,n-shot,sqlstorm,0.0
13609,30,n-shot,sqlstorm,0.0
13610,25,n-shot,sqlstorm,0.0
13611,7,n-shot,sqlstorm,0.0
13612,34,n-shot,sqlstorm,0.0
13613,0,n-shot,sqlstorm,0.0
13614,41,n-shot,sqlstorm,0.0
13615,25,n-shot,sqlstorm,0.0
13616,8,n-shot,sqlstorm,0.0
13617,54,n-shot,sqlstorm,0.0
13618,8,n-shot,sqlstorm,0.0
13619,0,n-shot,sqlstorm,0.0
13620,0,n-shot,sqlstorm,0.0
13621,0,n-shot,sqlstorm,0.0
13622,0,n-shot,sqlstorm,0.0
13623,0,n-shot,sqlstorm,0.0
13624,41,n-shot,sqlstorm,0.0
13625,2,n-shot,sqlstorm,0.0
13626,0,n-shot,sqlstorm,0.0
13627,0,n-shot,sqlstorm,0.0
13628,32,n-shot,sqlstorm,0.0
13629,0,n-shot,sqlstorm,0.0
13630,0,n-shot,sqlstorm,0.0
13631,41,n-shot,sqlstorm,0.0
13632,8,n-shot,sqlstorm,0.0
13633,54,n-shot,sqlstorm,0.0
13634,0,n-shot,sqlstorm,0.0
13635,2,n-shot,sqlstorm,0.0
13636,32,n-shot,sqlstorm,0.0
13637,34,n-shot,sqlstorm,0.0
13638,36,n-shot,sqlstorm,0.0
13639,36,n-shot,sqlstorm,0.0
13640,0,n-shot,sqlstorm,0.0
13641,16,n-shot,sqlstorm,0.0
13642,48,n-shot,sqlstorm,0.0
13643,8,n-shot,sqlstorm,0.0
13644,0,n-shot,sqlstorm,0.0
13645,2,n-shot,sqlstorm,0.0
13646,8,n-shot,sqlstorm,0.0
13647,25,n-shot,sqlstorm,0.0
13648,41,n-shot,sqlstorm,0.0
13649,41,n-shot,sqlstorm,0.0
13650,35,n-shot,sqlstorm,0.0
13651,32,n-shot,sqlstorm,0.0
13652,48,n-shot,sqlstorm,0.0
13653,8,n-shot,sqlstorm,0.0
13654,0,n-shot,sqlstorm,0.0
13655,0,n-shot,sqlstorm,0.0
13656,25,n-shot,sqlstorm,0.0
13657,0,n-shot,sqlstorm,0.0
13658,41,n-shot,sqlstorm,0.0
13659,41,n-shot,sqlstorm,0.0
13660,34,n-shot,sqlstorm,0.0
13661,3,n-shot,sqlstorm,0.0
13662,8,n-shot,sqlstorm,0.0
13663,0,n-shot,sqlstorm,0.0
13664,30,n-shot,sqlstorm,0.0
13665,32,n-shot,sqlstorm,0.0
13666,32,n-shot,sqlstorm,0.0
13667,0,n-shot,sqlstorm,0.0
13668,0,n-shot,sqlstorm,0.0
13669,8,n-shot,sqlstorm,0.0
13670,0,n-shot,sqlstorm,0.0
13671,2,n-shot,sqlstorm,0.0
13672,25,n-shot,sqlstorm,0.0
13673,25,n-shot,sqlstorm,0.0
13674,0,n-shot,sqlstorm,0.0
13675,8,n-shot,sqlstorm,0.0
13676,0,n-shot,sqlstorm,0.0
13677,2,n-shot,sqlstorm,0.0
13678,41,n-shot,sqlstorm,0.0
13679,33,n-shot,sqlstorm,0.0
13680,32,n-shot,sqlstorm,0.0
13681,2,n-shot,sqlstorm,0.0
13682,0,n-shot,sqlstorm,0.0
13683,8,n-shot,sqlstorm,0.0
13684,30,n-shot,sqlstorm,0.0
13685,0,n-shot,sqlstorm,0.0
13686,12,n-shot,sqlstorm,0.0
13687,25,n-shot,sqlstorm,0.0
13688,34,n-shot,sqlstorm,0.0
13689,25,n-shot,sqlstorm,0.0
13690,35,n-shot,sqlstorm,0.0
13691,0,n-shot,sqlstorm,0.0
13692,8,n-shot,sqlstorm,0.0
13693,0,n-shot,sqlstorm,0.0
13694,2,n-shot,sqlstorm,0.0
13695,41,n-shot,sqlstorm,0.0
13696,32,n-shot,sqlstorm,0.0
13697,32,n-shot,sqlstorm,0.0
13698,35,n-shot,sqlstorm,0.0
13699,8,n-shot,sqlstorm,0.0
13700,0,n-shot,sqlstorm,0.0
13701,2,n-shot,sqlstorm,0.0
13702,2,n-shot,sqlstorm,0.0
13703,30,n-shot,sqlstorm,0.0
13704,32,n-shot,sqlstorm,0.0
13705,36,n-shot,sqlstorm,0.0
13706,32,n-shot,sqlstorm,0.0
13707,34,n-shot,sqlstorm,0.0
13708,2,n-shot,sqlstorm,0.0
13709,0,n-shot,sqlstorm,0.0
13710,54,n-shot,sqlstorm,0.0
13711,0,n-shot,sqlstorm,0.0
13712,1,n-shot,sqlstorm,0.0
13713,3,n-shot,sqlstorm,0.0
13714,34,n-shot,sqlstorm,0.0
13715,8,n-shot,sqlstorm,0.0
13716,0,n-shot,sqlstorm,0.0
13717,2,n-shot,sqlstorm,0.0
13718,0,n-shot,sqlstorm,0.0
13719,2,n-shot,sqlstorm,0.0
13720,28,n-shot,sqlstorm,0.0
13721,35,n-shot,sqlstorm,0.0
13722,32,n-shot,sqlstorm,0.0
13723,35,n-shot,sqlstorm,0.0
13724,36,n-shot,sqlstorm,0.0
13725,8,n-shot,sqlstorm,0.0
13726,53,n-shot,sqlstorm,0.0
13727,0,n-shot,sqlstorm,0.0
13728,2,n-shot,sqlstorm,0.0
13729,0,n-shot,sqlstorm,0.0
13730,41,n-shot,sqlstorm,0.0
13731,25,n-shot,sqlstorm,0.0
13732,50,n-shot,sqlstorm,0.0
13733,34,n-shot,sqlstorm,0.0
13734,10,n-shot,sqlstorm,0.0
13735,17,n-shot,sqlstorm,0.0
13736,2,n-shot,sqlstorm,0.0
13737,0,n-shot,sqlstorm,0.0
13738,41,n-shot,sqlstorm,0.0
13739,0,n-shot,sqlstorm,0.0
13740,8,n-shot,sqlstorm,0.0
13741,0,n-shot,sqlstorm,0.0
13742,34,n-shot,sqlstorm,0.0
13743,0,n-shot,sqlstorm,0.0
13744,2,n-shot,sqlstorm,0.0
13745,8,n-shot,sqlstorm,0.0
13746,0,n-shot,sqlstorm,0.0
13747,2,n-shot,sqlstorm,0.0
13748,41,n-shot,sqlstorm,0.0
13749,35,n-shot,sqlstorm,0.0
13750,36,n-shot,sqlstorm,0.0
13751,34,n-shot,sqlstorm,0.0
13752,32,n-shot,sqlstorm,0.0
13753,0,n-shot,sqlstorm,0.0
13754,0,n-shot,sqlstorm,0.0
13755,0,n-shot,sqlstorm,0.0
13756,0,n-shot,sqlstorm,0.0
13757,0,n-shot,sqlstorm,0.0
13758,0,n-shot,sqlstorm,0.0
13759,0,n-shot,sqlstorm,0.0
13760,0,n-shot,sqlstorm,0.0
13761,41,n-shot,sqlstorm,0.0
13762,0,n-shot,sqlstorm,0.0
13763,41,n-shot,sqlstorm,0.0
13764,0,n-shot,sqlstorm,0.0
13765,8,n-shot,sqlstorm,0.0
13766,0,n-shot,sqlstorm,0.0
13767,2,n-shot,sqlstorm,0.0
13768,0,n-shot,sqlstorm,0.0
13769,32,n-shot,sqlstorm,0.0
13770,32,n-shot,sqlstorm,0.0
13771,34,n-shot,sqlstorm,0.0
13772,21,n-shot,sqlstorm,0.0
13773,8,n-shot,sqlstorm,0.0
13774,30,n-shot,sqlstorm,0.0
13775,0,n-shot,sqlstorm,0.0
13776,8,n-shot,sqlstorm,0.0
13777,8,n-shot,sqlstorm,0.0
13778,54,n-shot,sqlstorm,0.0
13779,34,n-shot,sqlstorm,0.0
13780,0,n-shot,sqlstorm,0.0
13781,32,n-shot,sqlstorm,0.0
13782,32,n-shot,sqlstorm,0.0
13783,0,n-shot,sqlstorm,0.0
13784,41,n-shot,sqlstorm,0.0
13785,41,n-shot,sqlstorm,0.0
13786,0,n-shot,sqlstorm,0.0
13787,50,n-shot,sqlstorm,0.0
13788,32,n-shot,sqlstorm,0.0
13789,8,n-shot,sqlstorm,0.0
13790,0,n-shot,sqlstorm,0.0
13791,30,n-shot,sqlstorm,0.0
13792,54,n-shot,sqlstorm,0.0
13793,0,n-shot,sqlstorm,0.0
13794,8,n-shot,sqlstorm,0.0
13795,0,n-shot,sqlstorm,0.0
13796,25,n-shot,sqlstorm,0.0
13797,41,n-shot,sqlstorm,0.0
13798,8,n-shot,sqlstorm,0.0
13799,0,n-shot,sqlstorm,0.0
13800,2,n-shot,sqlstorm,0.0
13801,0,n-shot,sqlstorm,0.0
13802,32,n-shot,sqlstorm,0.0
13803,35,n-shot,sqlstorm,0.0
13804,34,n-shot,sqlstorm,0.0
13805,21,n-shot,sqlstorm,0.0
13806,8,n-shot,sqlstorm,0.0
13807,30,n-shot,sqlstorm,0.0
13808,0,n-shot,sqlstorm,0.0
13809,8,n-shot,sqlstorm,0.0
13810,8,n-shot,sqlstorm,0.0
13811,54,n-shot,sqlstorm,0.0
13812,34,n-shot,sqlstorm,0.0
13813,0,n-shot,sqlstorm,0.0
13814,32,n-shot,sqlstorm,0.0
13815,8,n-shot,sqlstorm,0.0
13816,54,n-shot,sqlstorm,0.0
13817,8,n-shot,sqlstorm,0.0
13818,0,n-shot,sqlstorm,0.0
13819,30,n-shot,sqlstorm,0.0
13820,0,n-shot,sqlstorm,0.0
13821,32,n-shot,sqlstorm,0.0
13822,35,n-shot,sqlstorm,0.0
13823,34,n-shot,sqlstorm,0.0
13824,30,n-shot,sqlstorm,0.0
13825,34,n-shot,sqlstorm,0.0
13826,0,n-shot,sqlstorm,0.0
13827,0,n-shot,sqlstorm,0.0
13828,34,n-shot,sqlstorm,0.0
13829,5,n-shot,sqlstorm,0.0
13830,2,n-shot,sqlstorm,0.0
13831,8,n-shot,sqlstorm,0.0
13832,54,n-shot,sqlstorm,0.0
13833,30,n-shot,sqlstorm,0.0
13834,0,n-shot,sqlstorm,0.0
13835,8,n-shot,sqlstorm,0.0
13836,36,n-shot,sqlstorm,0.0
13837,32,n-shot,sqlstorm,0.0
13838,32,n-shot,sqlstorm,0.0
13839,16,n-shot,sqlstorm,0.0
13840,0,n-shot,sqlstorm,0.0
13841,0,n-shot,sqlstorm,0.0
13842,8,n-shot,sqlstorm,0.0
13843,54,n-shot,sqlstorm,0.0
13844,48,n-shot,sqlstorm,0.0
13845,0,n-shot,sqlstorm,0.0
13846,41,n-shot,sqlstorm,0.0
13847,32,n-shot,sqlstorm,0.0
13848,8,n-shot,sqlstorm,0.0
13849,2,n-shot,sqlstorm,0.0
13850,0,n-shot,sqlstorm,0.0
13851,30,n-shot,sqlstorm,0.0
13852,41,n-shot,sqlstorm,0.0
13853,35,n-shot,sqlstorm,0.0
13854,25,n-shot,sqlstorm,0.0
13855,32,n-shot,sqlstorm,0.0
13856,8,n-shot,sqlstorm,0.0
13857,0,n-shot,sqlstorm,0.0
13858,30,n-shot,sqlstorm,0.0
13859,8,n-shot,sqlstorm,0.0
13860,54,n-shot,sqlstorm,0.0
13861,25,n-shot,sqlstorm,0.0
13862,32,n-shot,sqlstorm,0.0
13863,32,n-shot,sqlstorm,0.0
13864,34,n-shot,sqlstorm,0.0
13865,35,n-shot,sqlstorm,0.0
13866,0,n-shot,sqlstorm,0.0
13867,25,n-shot,sqlstorm,0.0
13868,0,n-shot,sqlstorm,0.0
13869,0,n-shot,sqlstorm,0.0
13870,0,n-shot,sqlstorm,0.0
13871,32,n-shot,sqlstorm,0.0
13872,0,n-shot,sqlstorm,0.0
13873,54,n-shot,sqlstorm,0.0
13874,8,n-shot,sqlstorm,0.0
13875,0,n-shot,sqlstorm,0.0
13876,0,n-shot,sqlstorm,0.0
13877,41,n-shot,sqlstorm,0.0
13878,41,n-shot,sqlstorm,0.0
13879,35,n-shot,sqlstorm,0.0
13880,8,n-shot,sqlstorm,0.0
13881,54,n-shot,sqlstorm,0.0
13882,0,n-shot,sqlstorm,0.0
13883,0,n-shot,sqlstorm,0.0
13884,0,n-shot,sqlstorm,0.0
13885,2,n-shot,sqlstorm,0.0
13886,0,n-shot,sqlstorm,0.0
13887,32,n-shot,sqlstorm,0.0
13888,0,n-shot,sqlstorm,0.0
13889,0,n-shot,sqlstorm,0.0
13890,41,n-shot,sqlstorm,0.0
13891,0,n-shot,sqlstorm,0.0
13892,0,n-shot,sqlstorm,0.0
13893,32,n-shot,sqlstorm,0.0
13894,8,n-shot,sqlstorm,0.0
13895,8,n-shot,sqlstorm,0.0
13896,41,n-shot,sqlstorm,0.0
13897,0,n-shot,sqlstorm,0.0
13898,0,n-shot,sqlstorm,0.0
13899,41,n-shot,sqlstorm,0.0
13900,32,n-shot,sqlstorm,0.0
13901,2,n-shot,sqlstorm,0.0
13902,8,n-shot,sqlstorm,0.0
13903,30,n-shot,sqlstorm,0.0
13904,8,n-shot,sqlstorm,0.0
13905,0,n-shot,sqlstorm,0.0
13906,0,n-shot,sqlstorm,0.0
13907,41,n-shot,sqlstorm,0.0
13908,0,n-shot,sqlstorm,0.0
13909,35,n-shot,sqlstorm,0.0
13910,27,n-shot,sqlstorm,0.0
13911,38,n-shot,sqlstorm,0.0
13912,31,n-shot,sqlstorm,0.0
13913,3,n-shot,sqlstorm,0.0
13914,54,n-shot,sqlstorm,0.0
13915,8,n-shot,sqlstorm,0.0
13916,0,n-shot,sqlstorm,0.0
13917,0,n-shot,sqlstorm,0.0
13918,31,n-shot,sqlstorm,0.0
13919,0,n-shot,sqlstorm,0.0
13920,32,n-shot,sqlstorm,0.0
13921,41,n-shot,sqlstorm,0.0
13922,0,n-shot,sqlstorm,0.0
13923,54,n-shot,sqlstorm,0.0
13924,0,n-shot,sqlstorm,0.0
13925,41,n-shot,sqlstorm,0.0
13926,41,n-shot,sqlstorm,0.0
13927,32,n-shot,sqlstorm,0.0
13928,8,n-shot,sqlstorm,0.0
13929,0,n-shot,sqlstorm,0.0
13930,53,n-shot,sqlstorm,0.0
13931,41,n-shot,sqlstorm,0.0
13932,32,n-shot,sqlstorm,0.0
13933,32,n-shot,sqlstorm,0.0
13934,0,n-shot,sqlstorm,0.0
13935,8,n-shot,sqlstorm,0.0
13936,54,n-shot,sqlstorm,0.0
13937,32,n-shot,sqlstorm,0.0
13938,32,n-shot,sqlstorm,0.0
13939,0,n-shot,sqlstorm,0.0
13940,2,n-shot,sqlstorm,0.0
13941,8,n-shot,sqlstorm,0.0
13942,8,n-shot,sqlstorm,0.0
13943,0,n-shot,sqlstorm,0.0
13944,54,n-shot,sqlstorm,0.0
13945,0,n-shot,sqlstorm,0.0
13946,25,n-shot,sqlstorm,0.0
13947,32,n-shot,sqlstorm,0.0
13948,0,n-shot,sqlstorm,0.0
13949,34,n-shot,sqlstorm,0.0
13950,25,n-shot,sqlstorm,0.0
13951,14,n-shot,sqlstorm,0.0
13952,8,n-shot,sqlstorm,0.0
13953,0,n-shot,sqlstorm,0.0
13954,0,n-shot,sqlstorm,0.0
13955,0,n-shot,sqlstorm,0.0
13956,30,n-shot,sqlstorm,0.0
13957,2,n-shot,sqlstorm,0.0
13958,25,n-shot,sqlstorm,0.0
13959,0,n-shot,sqlstorm,0.0
13960,8,n-shot,sqlstorm,0.0
13961,0,n-shot,sqlstorm,0.0
13962,8,n-shot,sqlstorm,0.0
13963,30,n-shot,sqlstorm,0.0
13964,0,n-shot,sqlstorm,0.0
13965,0,n-shot,sqlstorm,0.0
13966,41,n-shot,sqlstorm,0.0
13967,2,n-shot,sqlstorm,0.0
13968,34,n-shot,sqlstorm,0.0
13969,35,n-shot,sqlstorm,0.0
13970,0,n-shot,sqlstorm,0.0
13971,0,n-shot,sqlstorm,0.0
13972,24,n-shot,sqlstorm,0.0
13973,0,n-shot,sqlstorm,0.0
13974,0,n-shot,sqlstorm,0.0
13975,0,n-shot,sqlstorm,0.0
13976,41,n-shot,sqlstorm,0.0
13977,53,n-shot,sqlstorm,0.0
13978,35,n-shot,sqlstorm,0.0
13979,41,n-shot,sqlstorm,0.0
13980,4,n-shot,sqlstorm,0.0
13981,8,n-shot,sqlstorm,0.0
13982,30,n-shot,sqlstorm,0.0
13983,41,n-shot,sqlstorm,0.0
13984,0,n-shot,sqlstorm,0.0
13985,54,n-shot,sqlstorm,0.0
13986,0,n-shot,sqlstorm,0.0
13987,0,n-shot,sqlstorm,0.0
13988,0,n-shot,sqlstorm,0.0
13989,40,n-shot,sqlstorm,0.0
13990,25,n-shot,sqlstorm,0.0
13991,0,n-shot,sqlstorm,0.0
13992,0,n-shot,sqlstorm,0.0
13993,41,n-shot,sqlstorm,0.0
13994,0,n-shot,sqlstorm,0.0
13995,54,n-shot,sqlstorm,0.0
13996,33,n-shot,sqlstorm,0.0
13997,0,n-shot,sqlstorm,0.0
13998,0,n-shot,sqlstorm,0.0
13999,0,n-shot,sqlstorm,0.0
14000,31,n-shot,sqlstorm,0.0
14001,41,n-shot,sqlstorm,0.0
14002,53,n-shot,sqlstorm,0.0
14003,35,n-shot,sqlstorm,0.0
14004,32,n-shot,sqlstorm,0.0
14005,8,n-shot,sqlstorm,0.0
14006,0,n-shot,sqlstorm,0.0
14007,0,n-shot,sqlstorm,0.0
14008,0,n-shot,sqlstorm,0.0
14009,41,n-shot,sqlstorm,0.0
14010,32,n-shot,sqlstorm,0.0
14011,0,n-shot,sqlstorm,0.0
14012,0,n-shot,sqlstorm,0.0
14013,0,n-shot,sqlstorm,0.0
14014,8,n-shot,sqlstorm,0.0
14015,54,n-shot,sqlstorm,0.0
14016,0,n-shot,sqlstorm,0.0
14017,30,n-shot,sqlstorm,0.0
14018,0,n-shot,sqlstorm,0.0
14019,32,n-shot,sqlstorm,0.0
14020,0,n-shot,sqlstorm,0.0
14021,8,n-shot,sqlstorm,0.0
14022,54,n-shot,sqlstorm,0.0
14023,0,n-shot,sqlstorm,0.0
