Perf.,Cost,Query,Type
12362,1136845,22931,VANILLA
21131,2041196,23239,VANILLA
2276,184518,25216,VANILLA
10356,1010616,25456,VANILLA
3133,292230,25686,VANILLA
4379,392292,25906,VANILLA
6077,544680,26209,VANILLA
5470,503778,27434,VANILLA
8499,816000,27479,VANILLA
4540,379134,27657,VANILLA
5877,556410,28943,VANILLA
13712,1331999,29145,VANILLA
3862,365238,29345,VANILLA
4165,399743,29509,VANILLA
6694,634377,29583,VANILLA
28440,845197,3,CHERRYPICK
23633,116199,25,CHERRYPICK
39645,174752,29,CHERRYPICK
51499,322878,283,CHERRYPICK
33636,260240,531,CHERRYPICK
12639,43619,25,CHERRYPICK
35864,163800,29,CHERRYPICK
92954,554293,296,CHERRYPICK
25727,183533,355,CHERRYPICK
44940,279815,377,CHERRYPICK
34111,250187,387,CHERRYPICK
42152,274551,406,CHERRYPICK
32701,250356,423,CHERRYPICK
25640,100280,429,CHERRYPICK
180348,714421,523,CHERRYPICK
19745,98931,557,CHERRYPICK
32415,238078,657,CHERRYPICK
161793,1134319,641,CHERRYPICK
21281,155783,726,CHERRYPICK
36644,161025,749,CHERRYPICK
27182,204977,832,CHERRYPICK
15274,107458,843,CHERRYPICK
7636,63348,1065,CHERRYPICK
37454,111404,1142,CHERRYPICK
67059,322179,1204,CHERRYPICK
64322,377879,1223,CHERRYPICK
41336,208245,1282,CHERRYPICK
445564,1921884,1296,CHERRYPICK
8563,26022,1501,CHERRYPICK
21362,158993,1517,CHERRYPICK
44039,282038,1645,CHERRYPICK
15919,142979,1650,CHERRYPICK
85023,747990,2026,CHERRYPICK
101440,507358,2107,CHERRYPICK
30554,172174,2057,CHERRYPICK
4632,10982,2103,CHERRYPICK
54301,245845,2112,CHERRYPICK
146194,680155,2179,CHERRYPICK
105716,523216,3020,CHERRYPICK
44423,417775,3046,CHERRYPICK
197253,500399,3053,CHERRYPICK
2113,4380,3066,CHERRYPICK
7253,105727,3100,CHERRYPICK
518457,2298645,3158,CHERRYPICK
119822,552720,3177,CHERRYPICK
67997,325385,3196,CHERRYPICK
24796,124836,3201,CHERRYPICK
17766,170972,3279,CHERRYPICK
45799,657220,3349,CHERRYPICK
34951,256857,3383,CHERRYPICK
18402,104433,3384,CHERRYPICK
26338,195486,3387,CHERRYPICK
41286,264224,3407,CHERRYPICK
6989,30403,4667,CHERRYPICK
615,0,5165,CHERRYPICK
16066,68329,5222,CHERRYPICK
1337,0,5520,CHERRYPICK
72194,389839,7618,CHERRYPICK
45048,292758,9055,CHERRYPICK
46030,214285,9635,CHERRYPICK
52617,231023,10053,CHERRYPICK
96807,406468,10152,CHERRYPICK
100159,467998,10182,CHERRYPICK
120376,487254,10371,CHERRYPICK
117573,530398,11037,CHERRYPICK
88340,358701,11062,CHERRYPICK
477,0,11842,CHERRYPICK
92124,409979,11896,CHERRYPICK
126832,553249,12302,CHERRYPICK
11136,39854,12363,CHERRYPICK
99843,420707,13154,CHERRYPICK
20092,109906,13206,CHERRYPICK
43722,185450,13218,CHERRYPICK
115425,587486,13768,CHERRYPICK
91218,432270,14206,CHERRYPICK
35041,145371,14658,CHERRYPICK
94213,455448,14757,CHERRYPICK
88432,482979,16000,CHERRYPICK
59066,247053,20676,CHERRYPICK
70580,415367,22052,CHERRYPICK
8930,54950,22740,CHERRYPICK
41293,340793,22931,CHERRYPICK
79746,491304,23239,CHERRYPICK
3369,10042,25216,CHERRYPICK
44384,213522,25456,CHERRYPICK
6432,19597,25686,CHERRYPICK
11154,72431,25906,CHERRYPICK
24555,113093,26209,CHERRYPICK
16543,134918,27434,CHERRYPICK
33892,213905,27479,CHERRYPICK
10849,81412,27657,CHERRYPICK
15138,63812,28943,CHERRYPICK
41831,370800,29145,CHERRYPICK
6147,25677,29345,CHERRYPICK
10560,33344,29509,CHERRYPICK
20299,165459,29583,CHERRYPICK
26770,877657,3,CHERRYPICK
24007,114733,25,CHERRYPICK
41093,202521,29,CHERRYPICK
50942,319756,283,CHERRYPICK
33564,192437,531,CHERRYPICK
11893,46767,25,CHERRYPICK
32000,139202,29,CHERRYPICK
86109,450407,296,CHERRYPICK
22550,160124,355,CHERRYPICK
54118,318109,377,CHERRYPICK
38651,299727,387,CHERRYPICK
45376,290802,406,CHERRYPICK
35542,215176,423,CHERRYPICK
25725,150519,429,CHERRYPICK
180769,745741,523,CHERRYPICK
21477,151869,557,CHERRYPICK
36417,230068,657,CHERRYPICK
161765,1122817,641,CHERRYPICK
19502,151945,726,CHERRYPICK
37337,159689,749,CHERRYPICK
34687,235808,832,CHERRYPICK
16609,128822,843,CHERRYPICK
5881,41375,1065,CHERRYPICK
22102,118505,1142,CHERRYPICK
67099,337292,1204,CHERRYPICK
60202,457420,1223,CHERRYPICK
33310,187337,1282,CHERRYPICK
440750,1880112,1296,CHERRYPICK
8266,68232,1501,CHERRYPICK
16536,114580,1517,CHERRYPICK
31725,226271,1645,CHERRYPICK
14232,124537,1650,CHERRYPICK
67214,665630,2026,CHERRYPICK
98965,543930,2107,CHERRYPICK
26753,158288,2057,CHERRYPICK
4428,15805,2103,CHERRYPICK
57003,261563,2112,CHERRYPICK
149717,672097,2179,CHERRYPICK
116685,549079,3020,CHERRYPICK
35797,373115,3046,CHERRYPICK
197216,501419,3053,CHERRYPICK
3523,54986,3066,CHERRYPICK
8024,94005,3100,CHERRYPICK
442106,2247246,3158,CHERRYPICK
118325,523138,3177,CHERRYPICK
64177,297378,3196,CHERRYPICK
21884,120155,3201,CHERRYPICK
15619,209541,3279,CHERRYPICK
46694,459641,3349,CHERRYPICK
29654,190651,3383,CHERRYPICK
14100,65376,3384,CHERRYPICK
22903,184491,3387,CHERRYPICK
37299,235848,3407,CHERRYPICK
5856,34079,4667,CHERRYPICK
569,442,5165,CHERRYPICK
15070,67866,5222,CHERRYPICK
1332,0,5520,CHERRYPICK
70394,352415,7618,CHERRYPICK
42651,266716,9055,CHERRYPICK
47713,252795,9635,CHERRYPICK
50930,336644,10053,CHERRYPICK
95014,403867,10152,CHERRYPICK
101527,423580,10182,CHERRYPICK
103345,560017,10371,CHERRYPICK
125006,519079,11037,CHERRYPICK
86342,354900,11062,CHERRYPICK
411,202,11842,CHERRYPICK
94417,377916,11896,CHERRYPICK
120628,520479,12302,CHERRYPICK
7085,27714,12363,CHERRYPICK
88255,400086,13154,CHERRYPICK
14789,97811,13206,CHERRYPICK
38158,182083,13218,CHERRYPICK
120746,549215,13768,CHERRYPICK
89294,416248,14206,CHERRYPICK
31191,158196,14658,CHERRYPICK
96525,423509,14757,CHERRYPICK
95152,396779,16000,CHERRYPICK
57147,243359,20676,CHERRYPICK
62003,381317,22052,CHERRYPICK
6964,46895,22740,CHERRYPICK
35596,438600,22931,CHERRYPICK
76695,366818,23239,CHERRYPICK
2790,11156,25216,CHERRYPICK
41706,181395,25456,CHERRYPICK
6910,18830,25686,CHERRYPICK
16371,116019,25906,CHERRYPICK
19797,133773,26209,CHERRYPICK
12335,81183,27434,CHERRYPICK
37941,195622,27479,CHERRYPICK
14458,50263,27657,CHERRYPICK
13240,62236,28943,CHERRYPICK
38862,265719,29145,CHERRYPICK
5897,25516,29345,CHERRYPICK
5651,17654,29509,CHERRYPICK
14334,102504,29583,CHERRYPICK
28190,628642,3,CHERRYPICK
24782,118447,25,CHERRYPICK
44249,197269,29,CHERRYPICK
51254,370232,283,CHERRYPICK
35751,254320,531,CHERRYPICK
13626,48613,25,CHERRYPICK
44970,159442,29,CHERRYPICK
88184,473852,296,CHERRYPICK
35190,165663,355,CHERRYPICK
46283,280630,377,CHERRYPICK
29647,235664,387,CHERRYPICK
43502,284803,406,CHERRYPICK
34814,212784,423,CHERRYPICK
25498,102063,429,CHERRYPICK
180647,740860,523,CHERRYPICK
19103,93730,557,CHERRYPICK
38142,241128,657,CHERRYPICK
187875,918475,641,CHERRYPICK
18856,149950,726,CHERRYPICK
39961,160279,749,CHERRYPICK
29010,197923,832,CHERRYPICK
15977,136657,843,CHERRYPICK
6153,21983,1065,CHERRYPICK
18526,107340,1142,CHERRYPICK
60401,352128,1204,CHERRYPICK
62335,363077,1223,CHERRYPICK
34740,187315,1282,CHERRYPICK
449322,1922474,1296,CHERRYPICK
7856,48576,1501,CHERRYPICK
16524,74639,1517,CHERRYPICK
41209,270727,1645,CHERRYPICK
23345,210349,1650,CHERRYPICK
68583,522087,2026,CHERRYPICK
100037,604682,2107,CHERRYPICK
29001,156012,2057,CHERRYPICK
4465,19159,2103,CHERRYPICK
55683,302153,2112,CHERRYPICK
146546,627872,2179,CHERRYPICK
123406,706528,3020,CHERRYPICK
35254,344480,3046,CHERRYPICK
235388,532299,3053,CHERRYPICK
2247,15628,3066,CHERRYPICK
7820,107634,3100,CHERRYPICK
442871,2244606,3158,CHERRYPICK
117999,505653,3177,CHERRYPICK
60163,298607,3196,CHERRYPICK
19151,122629,3201,CHERRYPICK
34120,417777,3279,CHERRYPICK
41166,396073,3349,CHERRYPICK
31501,184604,3383,CHERRYPICK
40261,84929,3384,CHERRYPICK
23079,190676,3387,CHERRYPICK
39270,227597,3407,CHERRYPICK
5960,37153,4667,CHERRYPICK
590,464,5165,CHERRYPICK
15154,67942,5222,CHERRYPICK
1483,0,5520,CHERRYPICK
67362,339216,7618,CHERRYPICK
39498,197736,9055,CHERRYPICK
48744,201860,9635,CHERRYPICK
48951,245687,10053,CHERRYPICK
88018,416518,10152,CHERRYPICK
91861,451155,10182,CHERRYPICK
107529,522557,10371,CHERRYPICK
121628,638355,11037,CHERRYPICK
89909,378027,11062,CHERRYPICK
411,0,11842,CHERRYPICK
84596,421919,11896,CHERRYPICK
114100,515556,12302,CHERRYPICK
8258,31793,12363,CHERRYPICK
86223,399234,13154,CHERRYPICK
14857,107370,13206,CHERRYPICK
40519,174298,13218,CHERRYPICK
120623,632820,13768,CHERRYPICK
84039,435310,14206,CHERRYPICK
32673,140091,14658,CHERRYPICK
94114,404109,14757,CHERRYPICK
84869,404075,16000,CHERRYPICK
51306,234875,20676,CHERRYPICK
58990,379526,22052,CHERRYPICK
6924,47419,22740,CHERRYPICK
34250,413322,22931,CHERRYPICK
82683,430184,23239,CHERRYPICK
3942,11832,25216,CHERRYPICK
40298,191404,25456,CHERRYPICK
9418,31615,25686,CHERRYPICK
11423,97230,25906,CHERRYPICK
19249,125061,26209,CHERRYPICK
11936,102701,27434,CHERRYPICK
38096,188422,27479,CHERRYPICK
10791,58867,27657,CHERRYPICK
13409,49354,28943,CHERRYPICK
45689,248091,29145,CHERRYPICK
7103,22456,29345,CHERRYPICK
5669,15848,29509,CHERRYPICK
16885,100204,29583,CHERRYPICK
28112,664757,3,CHERRYPICK
19160,85286,25,CHERRYPICK
38439,165197,29,CHERRYPICK
51180,478715,283,CHERRYPICK
32403,227114,531,CHERRYPICK
11280,49951,25,CHERRYPICK
34776,157275,29,CHERRYPICK
90693,461629,296,CHERRYPICK
24742,194652,355,CHERRYPICK
47108,313964,377,CHERRYPICK
32637,229890,387,CHERRYPICK
43609,267999,406,CHERRYPICK
34587,219170,423,CHERRYPICK
26352,149012,429,CHERRYPICK
177727,728641,523,CHERRYPICK
21096,139435,557,CHERRYPICK
36957,271191,657,CHERRYPICK
157502,1141236,641,CHERRYPICK
21614,151205,726,CHERRYPICK
39676,141663,749,CHERRYPICK
27622,161278,832,CHERRYPICK
16597,135569,843,CHERRYPICK
5455,33510,1065,CHERRYPICK
49902,125754,1142,CHERRYPICK
69264,329694,1204,CHERRYPICK
56415,411186,1223,CHERRYPICK
28814,187479,1282,CHERRYPICK
459634,1986876,1296,CHERRYPICK
12232,51768,1501,CHERRYPICK
20496,123255,1517,CHERRYPICK
38211,265757,1645,CHERRYPICK
19176,137561,1650,CHERRYPICK
73562,672393,2026,CHERRYPICK
100539,487353,2107,CHERRYPICK
26876,132735,2057,CHERRYPICK
4198,9523,2103,CHERRYPICK
54509,237649,2112,CHERRYPICK
147286,640466,2179,CHERRYPICK
113955,501669,3020,CHERRYPICK
31680,383778,3046,CHERRYPICK
199801,502322,3053,CHERRYPICK
3421,62746,3066,CHERRYPICK
8154,120596,3100,CHERRYPICK
513532,2198432,3158,CHERRYPICK
101421,647438,3177,CHERRYPICK
57139,321396,3196,CHERRYPICK
21467,121962,3201,CHERRYPICK
36366,265414,3279,CHERRYPICK
52660,461864,3349,CHERRYPICK
30824,184022,3383,CHERRYPICK
13033,90567,3384,CHERRYPICK
21317,135757,3387,CHERRYPICK
35909,251983,3407,CHERRYPICK
5878,27357,4667,CHERRYPICK
579,327,5165,CHERRYPICK
14146,99883,5222,CHERRYPICK
1376,1,5520,CHERRYPICK
60997,512547,7618,CHERRYPICK
38063,257105,9055,CHERRYPICK
44551,193934,9635,CHERRYPICK
50120,255767,10053,CHERRYPICK
84619,396056,10152,CHERRYPICK
98171,417213,10182,CHERRYPICK
114776,498801,10371,CHERRYPICK
111219,533835,11037,CHERRYPICK
91277,380067,11062,CHERRYPICK
425,708,11842,CHERRYPICK
83614,392618,11896,CHERRYPICK
120245,516187,12302,CHERRYPICK
8546,30815,12363,CHERRYPICK
87817,403942,13154,CHERRYPICK
20375,150774,13206,CHERRYPICK
38479,190627,13218,CHERRYPICK
102893,615654,13768,CHERRYPICK
86479,401119,14206,CHERRYPICK
33453,138287,14658,CHERRYPICK
83246,450743,14757,CHERRYPICK
83472,423357,16000,CHERRYPICK
55971,282380,20676,CHERRYPICK
62186,368101,22052,CHERRYPICK
7062,51154,22740,CHERRYPICK
33672,379213,22931,CHERRYPICK
71092,427001,23239,CHERRYPICK
2799,11808,25216,CHERRYPICK
37639,201094,25456,CHERRYPICK
6063,20234,25686,CHERRYPICK
9624,91433,25906,CHERRYPICK
20485,102665,26209,CHERRYPICK
18872,107057,27434,CHERRYPICK
35109,185094,27479,CHERRYPICK
10999,52022,27657,CHERRYPICK
11677,65553,28943,CHERRYPICK
43819,386254,29145,CHERRYPICK
6678,18456,29345,CHERRYPICK
5254,15781,29509,CHERRYPICK
16848,123970,29583,CHERRYPICK
26383,618252,3,CHERRYPICK
24027,116179,25,CHERRYPICK
43293,209972,29,CHERRYPICK
61313,437183,283,CHERRYPICK
33913,243936,531,CHERRYPICK
11794,40985,25,CHERRYPICK
35117,168681,29,CHERRYPICK
85719,494352,296,CHERRYPICK
22895,153944,355,CHERRYPICK
46498,263394,377,CHERRYPICK
33704,234316,387,CHERRYPICK
48809,289214,406,CHERRYPICK
35525,220230,423,CHERRYPICK
23352,110578,429,CHERRYPICK
183376,731950,523,CHERRYPICK
20640,108085,557,CHERRYPICK
32953,244561,657,CHERRYPICK
157217,777233,641,CHERRYPICK
19665,126441,726,CHERRYPICK
39377,159501,749,CHERRYPICK
28126,180754,832,CHERRYPICK
15829,127247,843,CHERRYPICK
35459,22701,1065,CHERRYPICK
24207,154244,1142,CHERRYPICK
69650,338976,1204,CHERRYPICK
55359,328294,1223,CHERRYPICK
35174,176525,1282,CHERRYPICK
399577,2103879,1296,CHERRYPICK
8950,37456,1501,CHERRYPICK
21030,135349,1517,CHERRYPICK
31728,263403,1645,CHERRYPICK
16765,170602,1650,CHERRYPICK
90392,877110,2026,CHERRYPICK
98018,514207,2107,CHERRYPICK
29997,134325,2057,CHERRYPICK
4954,19595,2103,CHERRYPICK
66881,290740,2112,CHERRYPICK
151340,657884,2179,CHERRYPICK
108496,575306,3020,CHERRYPICK
47042,474367,3046,CHERRYPICK
195590,490045,3053,CHERRYPICK
3111,48776,3066,CHERRYPICK
7103,110373,3100,CHERRYPICK
515504,2192813,3158,CHERRYPICK
112971,491251,3177,CHERRYPICK
68112,346275,3196,CHERRYPICK
26736,158197,3201,CHERRYPICK
19274,231898,3279,CHERRYPICK
43960,659214,3349,CHERRYPICK
33991,228416,3383,CHERRYPICK
20895,125168,3384,CHERRYPICK
22568,221830,3387,CHERRYPICK
49325,276674,3407,CHERRYPICK
6151,30721,4667,CHERRYPICK
591,0,5165,CHERRYPICK
14634,126946,5222,CHERRYPICK
1341,0,5520,CHERRYPICK
70216,396260,7618,CHERRYPICK
33855,377249,9055,CHERRYPICK
44907,205500,9635,CHERRYPICK
49998,245766,10053,CHERRYPICK
95548,383310,10152,CHERRYPICK
100837,445369,10182,CHERRYPICK
101264,516159,10371,CHERRYPICK
110702,517306,11037,CHERRYPICK
86077,361521,11062,CHERRYPICK
410,0,11842,CHERRYPICK
84159,396285,11896,CHERRYPICK
108853,532945,12302,CHERRYPICK
4954,13330,12363,CHERRYPICK
87160,396146,13154,CHERRYPICK
16787,124375,13206,CHERRYPICK
57597,181553,13218,CHERRYPICK
119892,527674,13768,CHERRYPICK
95188,414517,14206,CHERRYPICK
31508,157622,14658,CHERRYPICK
82622,426253,14757,CHERRYPICK
84588,416501,16000,CHERRYPICK
52554,245945,20676,CHERRYPICK
65256,387445,22052,CHERRYPICK
8125,49364,22740,CHERRYPICK
40070,355096,22931,CHERRYPICK
74334,405305,23239,CHERRYPICK
3061,11373,25216,CHERRYPICK
45607,190859,25456,CHERRYPICK
6013,26287,25686,CHERRYPICK
14182,111168,25906,CHERRYPICK
18539,136645,26209,CHERRYPICK
13561,93269,27434,CHERRYPICK
35307,186233,27479,CHERRYPICK
11594,55807,27657,CHERRYPICK
13314,61062,28943,CHERRYPICK
37641,295497,29145,CHERRYPICK
6289,34847,29345,CHERRYPICK
5748,16174,29509,CHERRYPICK
15375,109792,29583,CHERRYPICK
